movieCd,movieNm,movieNmEn,prdtYear,openDt,typeNm,prdtStatNm,nationAlt,genreAlt,repNationNm,repGenreNm,directors/0/peopleNm,directors/1/peopleNm,companys/0/companyCd,companys/0/companyNm,directors/2/peopleNm,companys/1/companyCd,companys/1/companyNm,companys/2/companyCd,companys/2/companyNm,directors/3/peopleNm,companys/3/companyCd,companys/3/companyNm
20143041,시베리아 횡단열차: 대탈주,THE EDGE,2010,20141023,장편,개봉,러시아,"드라마,어드벤처",러시아,드라마,알렉세이 유치텔,,,,,,,,,,,
20142281,로미오와 줄리엣,Romeo and Juliet ,2013,20141023,장편,개봉,미국,공연,미국,공연,데이빗 리보스,,,,,,,,,,,
20142027,혼전 순결 여대생의 정사,INEXPERIENCED EXPERIENCE,2014,20141022,장편,개봉,일본,성인물(에로),일본,성인물(에로),칸바라 이쿠토,,,,,,,,,,,
20142026,스튜어디스 애처일기,The First Swapping,2011,20141022,장편,개봉,일본,성인물(에로),일본,성인물(에로),칸바라 이쿠토,,,,,,,,,,,
20142688,히치하이크,,2012,20141016,장편,개봉,일본,드라마,일본,드라마,시바타 아이노스케,,,,,,,,,,,
20142800,아메리칸머슬,AMERICAN MUSCLE,2014,20141016,장편,개봉,미국,액션,미국,액션,라비 다르,,,,,,,,,,,
20078599,쌍자신투,Twins Mission,2007,20141016,장편,개봉,홍콩,액션,홍콩,액션,강도해,,,,,,,,,,,
20142664,스파이럴,Spiral,2014,20141016,장편,개봉,러시아,액션,러시아,액션,안드레이 볼긴,,,,,,,,,,,
20140248,황구,,2014,20141016,장편,개봉,한국,코미디,한국,코미디,박용집,,20123221,골든타이드픽처스(주),,,,,,,,
20142129,청풍자,The Silent War,2012,20141016,장편,개봉,홍콩,"스릴러,드라마",홍콩,스릴러,맥조휘,장문강,,,,,,,,,,
20143250,환상,Fantasy,2014,20141030,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이숭환,,20063099,(주)케이알씨지,,,,,,,,
20142778,성범죄 수사대,SDU: Sex Duties Unit,2013,20141016,장편,개봉,중국,"액션,코미디",중국,액션,맥영린,,,,,,,,,,,
20142029,젊은 유부녀의 과거,END OF AFFAIRS,2013,20141015,장편,개봉,일본,성인물(에로),일본,성인물(에로),한 헤이타로,,,,,,,,,,,
20147723,투와이스 본,Twice Born,2012,20141030,장편,개봉,이탈리아,"드라마,멜로/로맨스",이탈리아,드라마,세르지오 카스텔리토,,,,,,,,,,,
20143249,올랜도 블룸의 위험한 열정,Haven,2004,20141030,장편,개봉,"미국,영국,독일,스페인","범죄,드라마",미국,범죄,프랭크 E. 플라워스,,,,,,,,,,,
20142844,본타: 땅콩왕국의 전설,Bonta,2013,20141030,장편,개봉,중국,애니메이션,중국,애니메이션,레오 리,,,,,,,,,,,
20142732,리턴드,The Returned,2013,20141030,장편,개봉,스페인,"공포(호러),스릴러",스페인,공포(호러),마누엘 카르발로,,,,,,,,,,,
20142882,더스크: 죽음을 부르는 소녀,DUSK,2013,20141030,장편,개봉,일본,공포(호러),일본,공포(호러),코다마 카즈토,,,,,,,,,,,
20143285,위층여자,,2014,20141029,장편,개봉,한국,"멜로/로맨스,코미디",한국,멜로/로맨스,이찬욱,,20141189,RGB,,,,,,,,
20142881,와이 스톱 나우,Why Stop Now,2012,20141029,장편,개봉,미국,"드라마,코미디",미국,드라마,필 도링,론 니스워너,,,,,,,,,,
20140443,애프터 파티,After Party,2013,20141029,장편,개봉,스페인,"공포(호러),스릴러",스페인,공포(호러),미겔 라라야,,,,,,,,,,,
20142728,벤데타: 피의 복수,Vendetta,2013,20141022,장편,개봉,영국,"액션,스릴러",영국,액션,스테판 레이놀즈,,,,,,,,,,,
20140163,1월의 두 얼굴,The Two Faces of January,2014,20140911,장편,개봉,"영국,미국,프랑스",스릴러,영국,스릴러,호세인 아미니,,,,,,,,,,,
20148877,그레이스 오브 모나코,Grace of Monaco,2014,20140618,장편,개봉,"프랑스,미국,벨기에,이탈리아",드라마,프랑스,드라마,올리비에 다한,,,,,,,,,,,
20068824,혹스: 욕망의 법칙,The Hoax,2006,20141023,장편,개봉,미국,"코미디,드라마",미국,코미디,라세 할스트롬,,,,,,,,,,,
20142854,토카레브,Tokarev ,2014,20141023,장편,개봉,미국,"액션,범죄,스릴러",미국,액션,파코 카베자스,,,,,,,,,,,
20142110,타임 투 러브,Playing It Cool,2014,20141023,장편,개봉,미국,"코미디,멜로/로맨스",미국,코미디,저스틴 리어든,,,,,,,,,,,
20141681,엘리아스: 바다의 보물을 찾아라!,Elias and the Treasure of the Sea,2010,20141023,장편,개봉,노르웨이,"애니메이션,어드벤처",노르웨이,애니메이션,리스 오스볼,,,,,,,,,,,
20088638,범죄도시,What Doesn't Kill You,2008,20141023,장편,개봉,미국,"액션,스릴러",미국,액션,브라이언 굿맨,,,,,,,,,,,
20142021,마인드스케이프,Mindscape,2013,20141023,장편,개봉,스페인,스릴러,스페인,스릴러,호르헤 도라도,,,,,,,,,,,
20141281,"극장판 파워레인저 다이노포스VS고버스터즈 공룡 대결전! ~안녕, 영원한 친구여!~","ZYUDEN SENTAI KYORUGER VS GO_BUSTERS: DINOSAUR GREAT BATTLE! FAREWELL, ETERNAL FRIENDS",2014,20141002,장편,개봉,일본,"액션,SF",일본,액션,사카모토 코이치,,,,,,,,,,,
20148927,맨홀,Manhole,2014,20141008,장편,개봉,한국,"공포(호러),스릴러",한국,공포(호러),신재영,,20100411,(주)화인웍스,,,,,,,,
20142642,아포칼립스-엑스,APOKALIPS X,2014,20141008,장편,개봉,미국,액션,미국,액션,마맷 칼리드,,,,,,,,,,,
20142443,개인교수 2014,A Teacher,2013,20141008,장편,개봉,미국,드라마,미국,드라마,한나 피델,,,,,,,,,,,
20148288,황제암살단,Blood Letter,2012,20141008,장편,개봉,베트남,"액션,사극,드라마",베트남,액션,빅터 부,,,,,,,,,,,
20142031,블로그 섹스의 점수,BLOG OF THE MARRIED WOMAN,2008,20141008,장편,개봉,일본,성인물(에로),일본,성인물(에로),칸바라 이쿠토,,,,,,,,,,,
20142283,바운티 킬러,Bounty Killer,2013,20141008,장편,개봉,미국,"액션,스릴러,SF",미국,액션,헨리 세인,,,,,,,,,,,
20142032,도쿄 하숙집 여주인,WIDOW OF A VIOLATED ROOMING HOUSE,2010,20141008,장편,개봉,일본,성인물(에로),일본,성인물(에로),칸바라 이쿠토,,,,,,,,,,,
20142523,사토미를 찾아라,Where's Satomi?,2014,20141016,장편,개봉,한국,"코미디,멜로/로맨스",한국,코미디,NEW PISTOL,,20139397,(주)어나더스타,,,,,,,,
20140249,우리들의 격정,,2012,20141002,장편,개봉,일본,성인물(에로),일본,성인물(에로),조조 히데오,,,,,,,,,,,
20142022,인 더 블러드,In the Blood,2014,20141001,장편,개봉,미국,"액션,범죄,스릴러",미국,액션,존 스톡웰,,,,,,,,,,,
20147908,더 콩그레스,The Congress,2013,20140605,장편,개봉,"이스라엘,독일,폴란드,룩셈부르크,프랑스,벨기에","애니메이션,SF,판타지",이스라엘,애니메이션,아리 폴만,,,,,,,,,,,
20148210,빨간머리 앤 : 네버엔딩스토리,Anne of Green Gables Digest Version,2009,20140417,장편,개봉,일본,"애니메이션,가족,드라마",일본,애니메이션,다카하타 이사오,,,,,,,,,,,
20141322,포비아 2,Phobia 2,2009,20140914,장편,개봉,태국,공포(호러),태국,공포(호러),반종 피산다나쿤,,,,,,,,,,,
20088785,포비아,4 BIA,2008,20140913,장편,개봉,태국,공포(호러),태국,공포(호러),반종 피산다나쿤,파윈 푸리킷판야,,,용유스 통콘툰,,,,,팍품 웡품,,
20141321,히든 페이스,The Hidden Face,2011,20140917,장편,개봉,스페인,스릴러,스페인,스릴러,안드레스 바이즈,,,,,,,,,,,
20149860,브레이브 래빗 : 새로운 영웅의 탄생,Brave Rabbit,2011,20140828,장편,개봉,중국,"애니메이션,어드벤처",중국,애니메이션,정 셴린,,,,,,,,,,,
20140401,타마코 러브 스토리,Tamako Love Story,2014,20140925,장편,개봉,일본,"애니메이션,드라마,코미디,멜로/로맨스",일본,애니메이션,야마다 나오코,,,,,,,,,,,
20140762,지골로 인 뉴욕,Fading Gigolo,2013,20140925,장편,개봉,미국,"멜로/로맨스,코미디",미국,멜로/로맨스,존 터투로,,,,,,,,,,,
20140461,"서른아홉, 열아홉",It Boy,2013,20140918,장편,개봉,프랑스,"멜로/로맨스,코미디",프랑스,멜로/로맨스,데이빗 모로,,,,,,,,,,,
20147284,꼬마 니콜라의 여름방학,Les vacances du Petit Nicolas,2014,20140821,장편,개봉,프랑스,"코미디,가족,드라마",프랑스,코미디,로랑 티라르,,,,,,,,,,,
20149591,매직 인 더 문라이트,Magic In The Moonlight,2014,20140820,장편,개봉,미국,"코미디,드라마,멜로/로맨스",미국,코미디,우디 앨런,,,,,,,,,,,
20149397,할리데이,Walking on Sunshine,2014,20141016,장편,개봉,영국,"뮤지컬,멜로/로맨스",영국,뮤지컬,맥스 기와,다니아 파스퀴니,,,,,,,,,,
20141807,파멜라 로즈 살인사건,Mais qui a tue Pamela Rose? ,2003,20141016,장편,개봉,프랑스,"코미디,범죄",프랑스,코미디,에릭 라티고,,,,,,,,,,,
20149388,사막에서 연어낚시,Salmon Fishing In The Yemen,2012,20141016,장편,개봉,영국,드라마,영국,드라마,라세 할스트롬,,,,,,,,,,,
20142581,닌자2: 섀도우 어쌔신,NINJA 2,2013,20141016,장편,개봉,미국,"액션,범죄",미국,액션,아이삭 플로렌틴,,,,,,,,,,,
20140458,노벰버 맨,The November Man,2014,20141016,장편,개봉,미국,"액션,스릴러",미국,액션,로저 도널드슨,,,,,,,,,,,
20142130,에이지 오브 다이노소어,Age of Dinosaurs,2013,20141015,장편,개봉,미국,"SF,액션",미국,SF,조셉 J. 로손,,,,,,,,,,,
20141607,아틀란틱 머신,Atlantic Rim,2014,20141007,장편,개봉,미국,"SF,액션,어드벤처",미국,SF,자레드 콘,,,,,,,,,,,
20048275,화도대전 ,The Huadu Chronicles: Blade Of The Rose,2004,20141008,장편,개봉,중국,"액션,어드벤처,코미디",중국,액션,원규,양백견,,,,,,,,,,
20141261,드라큘라: 전설의 시작,Dracula Untold,2014,20141008,장편,개봉,미국,"판타지,액션",미국,판타지,개리 쇼어,,,,,,,,,,,
20142069,스톰 둠스데이,500MPH Storm,2013,20141001,장편,개봉,미국,"액션,SF",미국,액션,다니엘 러스코,,,,,,,,,,,
20142070,헨젤과 그레텔 2014,Hansel & Gretel,2013,20140930,장편,개봉,미국,공포(호러),미국,공포(호러),안소니 C. 페란트,,,,,,,,,,,
20141030,비히클19: 폴워커 마지막 질주,vehicle19,2013,20140902,장편,개봉,미국,"스릴러,액션",미국,스릴러,무쿤다 마이클 드윌,,,,,,,,,,,
20141021,캠퍼스 베이글녀,"which I rubbed it and did it, and was held",2013,20140924,장편,개봉,일본,성인물(에로),일본,성인물(에로),칸바라 나오토,,,,,,,,,,,
20141221,진격의 애인 감독판,CHARGE ON THEMIS - TITAN SOLDIERS(DIRECTORS CUT),2014,20140910,장편,개봉,일본,성인물(에로),일본,성인물(에로),하세가와 타다유키,,,,,,,,,,,
20141023,재팬 와이프의 침대,In danger early afternoon,2006,20140917,장편,개봉,일본,성인물(에로),일본,성인물(에로),칸바라 나오토,,,,,,,,,,,
20141024,음란한 비밀고백,Indecent secret confession,2005,20140910,장편,개봉,일본,성인물(에로),일본,성인물(에로),칸바라 나오토,,,,,,,,,,,
20141026,유혹의 노출클럽,The nature of disheveled wives,2005,20140903,장편,개봉,일본,성인물(에로),일본,성인물(에로),칸바라 나오토,,,,,,,,,,,
20141025,모모키야여관 포르노 촬영기,MOMOKIYA INN,2014,20140903,장편,개봉,일본,성인물(에로),일본,성인물(에로),조조 히데오,,,,,,,,,,,
20141022,루이의 성감 클리닉,Beautiful Doctor Clinic,2009,20140917,장편,개봉,일본,성인물(에로),일본,성인물(에로),스네다 사토시,,,,,,,,,,,
20141222,노리개 사모님-첫절정,SCREAMING OF THE FIRST WIFE,2010,20140924,장편,개봉,일본,성인물(에로),일본,성인물(에로),칸바라 이쿠토,,,,,,,,,,,
20147691,초콜렛 도넛,Any Day Now,2012,20141002,장편,개봉,미국,드라마,미국,드라마,트래비스 파인,,,,,,,,,,,
20141846,어느 창녀의 하루,Some Velvet Morning,2013,20141002,장편,개봉,미국,드라마,미국,드라마,닐 라부티,,,,,,,,,,,
20141113,애나벨,Annabelle,2014,20141002,장편,개봉,미국,공포(호러),미국,공포(호러),존 R. 레오네티,,,,,,,,,,,
20141806,미녀 파이터 : 그녀들의 전쟁,Girl's Blood,2014,20141002,장편,개봉,일본,액션,일본,액션,사카모토 코이치,,,,,,,,,,,
20141747,맥카닉: 마지막 추격,McCanick,2013,20141002,장편,개봉,미국,"미스터리,범죄,액션,드라마",미국,미스터리,조쉬 C. 월러,,,,,,,,,,,
20141821,리저너블 다우트,Reasonable Doubt,2013,20141002,장편,개봉,독일,"범죄,스릴러",독일,범죄,피터 호윗,,,,,,,,,,,
20142067,스킨워커랜치,SKINWALKER RANCH,2013,20140925,장편,개봉,미국,"SF,스릴러",미국,SF,데빈 맥긴,,,,,,,,,,,
20147253,코지 판 투테,COSÌ FAN TUTTE ,2014,20140920,장편,개봉,미국,공연,미국,공연,제임스 레바인,,,,,,,,,,,
20141142,일 트로바토레,Il Trovatore,2013,20140920,장편,개봉,독일,공연,독일,공연,다니엘 바렌보임,,,,,,,,,,,
20141505,전장의 묵시록,oblawa,2012,20140917,장편,개봉,폴란드,"전쟁,드라마",폴란드,전쟁,마르신 크르즈스탈로윅스,,,,,,,,,,,
20140250,OL의 성,,2012,20140912,장편,개봉,일본,공포(호러),일본,공포(호러),마츠우라 히로나오,,,,,,,,,,,
20147720,언포기븐,No Rest For The Wicked,2011,20140912,장편,개봉,스페인,스릴러,스페인,스릴러,엔리케 우르비주,,,,,,,,,,,
20140342,베를린 장벽,Western,2013,20140924,장편,개봉,독일,드라마,독일,드라마,크리스찬 슈뵈초브,,,,,,,,,,,
20149709,꽃과 뱀: 더 제로,Flower and Snake: Zero,2013,20140917,장편,개봉,일본,스릴러,일본,스릴러,하시모토 하지메,,,,,,,,,,,
20140922,프렌즈 : 하얀 거짓말,Little White Lies,2010,20140925,장편,개봉,프랑스,"드라마,코미디",프랑스,드라마,기욤 까네,,,,,,,,,,,
20141881,생존게임 247°F,247°F,2011,20140924,장편,개봉,미국,"공포(호러),스릴러",미국,공포(호러),레반 바키아,,,,,,,,,,,
20138328,히마와리와 나의 7일,7 Days of Himawari & Her Puppies ,2013,20140925,장편,개봉,일본,드라마,일본,드라마,히라마츠 에미코,,,,,,,,,,,
20141709,흉악-어느 사형수의 고발,The Devil's Path,2013,20140925,장편,개봉,일본,스릴러,일본,스릴러,시라이시 카즈야,,,,,,,,,,,
20140186,피막,Pee Mak ,2013,20140925,장편,개봉,태국,"코미디,공포(호러)",태국,코미디,반종 피산다나쿤,,,,,,,,,,,
20140244,플러스 원,Plus One,2013,20140925,장편,개봉,미국,스릴러,미국,스릴러,데니스 일리아디스,,,,,,,,,,,
20140562,욕망의 독: 중독,,2014,20140925,장편,개봉,한국,"스릴러,드라마,미스터리",한국,스릴러,윤여창,,20140708,(주)매니아22 ,,,,,,,,
20140247,베리 굿 걸,Very Good Girls,2013,20140925,장편,개봉,미국,"멜로/로맨스,드라마",미국,멜로/로맨스,나오미 포너,,,,,,,,,,,
20140864,아포칼립스 2014,Pompeii,2014,20140903,장편,개봉,미국,"SF,액션,전쟁",미국,SF,벤 드마리,,,,,,,,,,,
20141101,어메이징 뮤턴트,Teenage Mutant Ninja Turtles 3,1993,20140903,장편,개봉,홍콩,"액션,어드벤처",홍콩,액션,스튜어트 길라드,,,,,,,,,,,
20141862,샤크 스톰,Sharknado,2013,20140924,장편,개봉,미국,SF,미국,SF,안소니 C. 페란트,,,,,,,,,,,
20140861,맨 온 더 트레인,Man on the Train,2011,20140907,장편,개봉,"캐나다,아일랜드",드라마,캐나다,드라마,매리 맥귀키언,,,,,,,,,,,
20141383,메가 스파이더,Big Ass Spider,2013,20140912,장편,개봉,미국,"코미디,SF",미국,코미디,마이크 멘데즈,,,,,,,,,,,
20141131,불량경찰 3,TORRENTE 3,2005,20140904,장편,개봉,스페인,"코미디,범죄",스페인,코미디,산티아고 세구라,,,,,,,,,,,
20140865,마이애미 대침몰,Miami Magma,2011,20140904,장편,개봉,미국,"SF,액션",미국,SF,토도 채프카노브,,,,,,,,,,,
20141027,피노키오의 모험,Pinocchio,2013,20140918,장편,개봉,독일,"애니메이션,어드벤처",독일,애니메이션,안나 저스티스,,,,,,,,,,,
20141421,포세이돈,POSEIDON REX,2013,20140918,장편,개봉,미국,"SF,액션",미국,SF,마크 L. 레스터,,,,,,,,,,,
20149666,퍼즐,Puzzle,2014,20140918,장편,개봉,일본,공포(호러),일본,공포(호러),나이토 에이스케,,,,,,,,,,,
20141662,파라노이아,Paranoia,2013,20140918,장편,개봉,"미국,프랑스","드라마,스릴러",미국,드라마,로버트 루케틱,,,,,,,,,,,
20140424,콰이어트 원,The Quiet Ones,2014,20140918,장편,개봉,"영국,미국",공포(호러),영국,공포(호러),존 포그,,,,,,,,,,,
20141031,친구와 애인사이,Cavemen,2013,20140918,장편,개봉,미국,"코미디,멜로/로맨스",미국,코미디,허셜 파버,,,,,,,,,,,
20141407,유혹,Enthralled,2014,20140918,장편,개봉,홍콩,멜로/로맨스,홍콩,멜로/로맨스,도걸,,,,,,,,,,,
20149257,설계,,2014,20140918,장편,개봉,한국,스릴러,한국,스릴러,박창진,,20141748,(주)율,,,,,,,,
20140901,비포 : 불가사의한 피라미드,VIPO 3 : Snow Jungles And Mysterious Pyramids,2013,20140918,장편,개봉,이스라엘,"애니메이션,어드벤처",이스라엘,애니메이션,이도 엔젤,,,,,,,,,,,
20140178,블랙 앤 화이트,Black & White,2012,20140918,장편,개봉,대만,"액션,스릴러",대만,액션,채악훈,,,,,,,,,,,
20140431,메이즈 러너,The Maze Runner,2014,20140918,장편,개봉,미국,"액션,미스터리,SF,스릴러",미국,액션,웨스 볼,,,,,,,,,,,
20141661,리들,Riddle,2013,20140918,장편,개봉,미국,"미스터리,스릴러",미국,미스터리,존 O. 하트먼,,,,,,,,,,,
20141504,토네이도,Weather Wars,2011,20140917,장편,개봉,미국,SF,미국,SF,토도 채프카노브,,,,,,,,,,,
20149962,곤충왕국 3D,The Kingdom Of Bugs 3D,2013,20140814,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,김진만,김정민,20103412,(주)MBC,,,,,,,,
20149462,천하무적 키코리키,Kikoriki: Team Invincible,2011,20140717,장편,개봉,러시아,"애니메이션,어드벤처",러시아,애니메이션,데니스 체르노프,,,,,,,,,,,
20149861,워커즈,Workers,2012,20140723,장편,개봉,일본,다큐멘터리,일본,다큐멘터리,모리 야스유키,,,,,,,,,,,
20140227,불완전한 사랑 완전한 섹스,Love is not perfect,2012,20140814,장편,개봉,이탈리아,멜로/로맨스,이탈리아,멜로/로맨스,프란체스카 무치,,,,,,,,,,,
20140426,나의 첫번째 장례식,Vijay and I,2013,20140911,장편,개봉,벨기에,코미디,벨기에,코미디,샘 가바르스키,,,,,,,,,,,
20140096,벨라 키스,Bela Kiss,2013,20140730,장편,개봉,독일,"공포(호러),미스터리,스릴러",독일,공포(호러),루시앙 포스트너,,,,,,,,,,,
20140063,원피스 : 에피소드 오브 메리 ~ 또 하나의 동료 이야기 ~,ONE PIECE : Episode of Merry,2013,20140828,장편,개봉,일본,"애니메이션,판타지,어드벤처",일본,애니메이션,토코로 카츠미,,,,,,,,,,,
20048439,블랙 키스,Black Kiss,2004,20140828,장편,개봉,일본,스릴러,일본,스릴러,테즈카 마코토,,,,,,,,,,,
20140093,마더 데레사의 편지,The Letters,2014,20140821,장편,개봉,미국,드라마,미국,드라마,윌리엄 리에드,,,,,,,,,,,
20149311,우리 사랑하는 동안,While We Were Here,2012,20140913,장편,개봉,미국,드라마,미국,드라마,캣 코이로,,,,,,,,,,,
20147719,커피 한잔이 섹스에 미치는 영향,Concussion ,2013,20140626,장편,개봉,미국,드라마,미국,드라마,스테이시 패숀,,,,,,,,,,,
20140881,자이언트 몽키,BIGFOOT,2012,20140827,장편,개봉,미국,"스릴러,SF,액션",미국,스릴러,브루스 데이비슨,,,,,,,,,,,
20141370,큐브: 예스 오어 노,True Love,2012,20140911,장편,개봉,이탈리아,스릴러,이탈리아,스릴러,엔리코 클레리코 나시노,,,,,,,,,,,
20134069,씬 시티: 다크히어로의 부활,Sin City: A dame to kill for,2013,20140911,장편,개봉,미국,"액션,범죄,스릴러",미국,액션,프랭크 밀러,로버트 로드리게즈,,,,,,,,,,
20140521,배드 키즈 고우 투 헬,Bad Kids Go To Hell ,2012,20140911,장편,개봉,미국,"스릴러,공포(호러)",미국,스릴러,매튜 스프라들린,,,,,,,,,,,
20148997,동경가족,Tokyo Family,2013,20140731,장편,개봉,일본,"가족,드라마",일본,가족,야마다 요지,,,,,,,,,,,
20140563,명검,The Sword,1980,20140904,장편,개봉,홍콩,스릴러,홍콩,스릴러,담가명,,,,,,,,,,,
20140930,바이올렛 앤 데이지,Violet & Daisy,2011,20140904,장편,개봉,미국,"액션,스릴러",미국,액션,제프리 플레쳐,,,,,,,,,,,
20140181,극장판 도라에몽: 진구의 아프리카 모험 ~베코와 5인의 탐험대~,DORAEMON THE MOVIE: NOBITA IN THE NEW HAUNTS OF EVIL – PEKO AND THE FIVE EXPLORERS -,2014,20140904,장편,개봉,일본,"애니메이션,어드벤처",일본,애니메이션,야쿠와 신노스케,,,,,,,,,,,
20135656,루시,LUCY,2014,20140903,장편,개봉,"미국,프랑스",액션,미국,액션,뤽 베송,,,,,,,,,,,
20140868,호스트걸의 비밀섹스,Sachi – The Killer ,2011,20140826,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,야마가 타카유키,,,,,,,,,,,
20140336,썸타는 시호부인,OUT OF CONTROL,2009,20140828,장편,개봉,일본,성인물(에로),일본,성인물(에로),야마우치 다이스케,,,,,,,,,,,
20140252,오오키가의 즐거운 여행 : 신혼지옥편,A Honeymoon in Hell Mr. & Mrs. Oki’s ,2011,20140829,장편,개봉,일본,코미디,일본,코미디,혼다 류이치,,,,,,,,,,,
20140381,어린 소녀의 비밀애,Peddler Girls,2011,20140813,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,카나자와 유우타,,,,,,,,,,,
20140481,몸탐정,MS. DETECTIVE OF HOT HIP,2011,20140820,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,야기 카즈스케,,,,,,,,,,,
20140245,원죄적 정사 2014,,2014,20140813,장편,개봉,한국,"멜로/로맨스,스릴러",한국,멜로/로맨스,소팔석,,20140992,주식회사 이엔터,,,,,,,,
20149996,아내의 이상한 요구,It matures and eases a loss of the honey,2004,20140806,장편,개봉,일본,성인물(에로),일본,성인물(에로),칸바라 나오토,,,,,,,,,,,
20149351,신입사원 간보기,I am ashamed that I get wet,2013,20140820,장편,개봉,일본,성인물(에로),일본,성인물(에로),칸바라 나오토,,,,,,,,,,,
20149354,섹시바의 비밀,"Well, it is comfortable",2004,20140813,장편,개봉,일본,성인물(에로),일본,성인물(에로),칸바라 나오토,,,,,,,,,,,
20140321,비키니 브레이크,Bikini spring break,2012,20140820,장편,개봉,미국,"코미디,멜로/로맨스",미국,코미디,자레드 콘,,,,,,,,,,,
20140322,말리부 섹스파티,sex pot,2009,20140813,장편,개봉,미국,코미디,미국,코미디,에릭 포스버그,,,,,,,,,,,
20149994,막장! 마에다 가문의 정사,New Wife Of The M Family,2010,20140813,장편,개봉,일본,성인물(에로),일본,성인물(에로),쿄우야 타다시,,,,,,,,,,,
20149319,뜨거운 온천장의 정사,Temptation of the kimono beautiful woman,2005,20140806,장편,개봉,일본,성인물(에로),일본,성인물(에로),칸바라 나오토,,,,,,,,,,,
20132141,황금대겁안,Guns and Roses,2012,20140830,장편,개봉,중국,"코미디,액션",중국,코미디,닝 하오,,,,,,,,,,,
20148837,침묵의 목격자,Silent Witness,2013,20140529,장편,개봉,중국,스릴러,중국,스릴러,비행,,,,,,,,,,,
20136294,진저 앤 로사,Ginger and Rosa,2012,20140515,장편,개봉,영국,드라마,영국,드라마,샐리 포터,,,,,,,,,,,
20138953,미 앤 유,Me and You ,2012,20140227,장편,개봉,이탈리아,드라마,이탈리아,드라마,베르나르도 베르톨루치,,,,,,,,,,,
20140522,옹녀뎐,story of ongnyuh,2014,20140821,장편,개봉,한국,"멜로/로맨스,코미디,사극",한국,멜로/로맨스,경석호,,20141397,영화사 인연,,,,,,,,
20140187,야누스: 욕망의 두 얼굴,,2014,20140814,장편,개봉,한국,"미스터리,멜로/로맨스",한국,미스터리,손영호,,20141712,(주)패스파인더씨앤씨,,,,,,,,
20140561,시실리 : 피의 전쟁,Sins Expiation,2012,20140820,장편,개봉,미국,스릴러,미국,스릴러,카를로 푸스코,,,,,,,,,,,
20140253,숨바꼭질 : 극장판 - 도시전설,,2012,20140815,장편,개봉,일본,공포(호러),일본,공포(호러),토리이 야즈,,,,,,,,,,,
20140341,노아-40일간의 기적,40 Days and Nights,2012,20140813,장편,개봉,미국,"액션,SF",미국,액션,피터 가이거,,,,,,,,,,,
20140148,넥스트 제네레이션 패트레이버 3,THE NEXT GENERATION,2014,20140814,장편,개봉,일본,"액션,SF",일본,액션,오시이 마모루,,,,,,,,,,,
20149460,왓니껴,Welcome,2013,20140821,장편,개봉,한국,드라마,한국,드라마,이동삼,,20137976,진이엔터테인먼트,,,,,,,,
20140180,타워 블록,Tower Block,2012,20140828,장편,개봉,영국,스릴러,영국,스릴러,제임스 넌,로닌 톰슨,,,,,,,,,,
20149463,찰리 컨트리맨,The Necessary Death of Charlie Countryman,2013,20140828,장편,개봉,"미국,루마니아","코미디,멜로/로맨스,액션",미국,코미디,프레드릭 본드,,,,,,,,,,,
20140490,심판자,The Reckoning,2014,20140828,장편,개봉,호주,"미스터리,범죄,액션",호주,미스터리,존 V. 소토,,,,,,,,,,,
20140841,더 챔프: 분노의 주먹,Resurrecting The Champ,2007,20140828,장편,개봉,미국,드라마,미국,드라마,로드 루리,,,,,,,,,,,
20148132,닌자터틀,Teenage Mutant Ninja Turtles,2014,20140828,장편,개봉,미국,"액션,어드벤처,코미디",미국,액션,조나단 리브스만,,,,,,,,,,,
20149409,오드토머스,ODD THOMAS ,2013,20140827,장편,개봉,미국,"액션,스릴러,SF,미스터리",미국,액션,스티븐 소머즈,,,,,,,,,,,
20140661,슈퍼 사이클론 스톰,Super Cyclone,2012,20140827,장편,개봉,미국,"SF,스릴러",미국,SF,리즈 애덤스,,,,,,,,,,,
20149140,브릭 맨션: 통제불능 범죄구역,Brick Mansions,2014,20140827,장편,개봉,"프랑스,캐나다","액션,범죄,드라마",프랑스,액션,카밀 들라마레,,,,,,,,,,,
20149831,더 퍼지 : 거리의 반란,The Purge: Anarchy,2014,20140827,장편,개봉,미국,"공포(호러),스릴러",미국,공포(호러),제임스 드모나코,,,,,,,,,,,
20138224,플랜맨,The Plan Man,2013,20140109,장편,개봉,한국,드라마,한국,드라마,성시흡,,20138715,(주)영화사일취월장,,,,,,,,
20140228,컨택트 킬 좀비,Dug Up,2013,20140820,장편,개봉,미국,"코미디,공포(호러)",미국,코미디,더스틴 리커트,,,,,,,,,,,
20140493,브레이킹,Breaking at the Edge,2013,20140821,장편,개봉,미국,"액션,스릴러,공포(호러)",미국,액션,프레드랙 안토니제빅,,,,,,,,,,,
20149818,익스펜더블 3,The Expendables 3,2014,20140820,장편,개봉,미국,"액션,어드벤처,스릴러",미국,액션,패트릭 휴즈,,,,,,,,,,,
