movieCd,movieNm,movieNmEn,prdtYear,openDt,typeNm,prdtStatNm,nationAlt,genreAlt,repNationNm,repGenreNm,directors/0/peopleNm,companys/0/companyCd,companys/0/companyNm,companys/1/companyCd,companys/1/companyNm,companys/2/companyCd,companys/2/companyNm,directors/1/peopleNm,directors/2/peopleNm,directors/3/peopleNm,directors/4/peopleNm,directors/5/peopleNm
20162299,시크릿 인 데어 아이즈,Secret in Their Eyes,2015,20160427,장편,개봉,미국,"미스터리,스릴러",미국,미스터리,빌리 레이,,,,,,,,,,,
20163363,음란한 AV아이돌,Rengouno Onnna2,2014,20160429,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,토미타 다이사쿠,,,,,,,,,,,
20163305,젊은 엄마 4,,2015,20160428,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김효재,20123221,골든타이드픽처스(주),,,,,,,,,
20162579,세이빙 미스터 우,Saving Mr.Wu,2015,20160428,장편,개봉,중국,"드라마,액션",중국,드라마,딩성,,,,,,,,,,,
20162496,헨젤과 그레텔,Hansel And Gretel,2015,20160417,장편,개봉,독일,공연,독일,공연,에이드리언 노블,,,,,,,,,,,
20162824,흔들리며 젖는 열차,Sakura Train,2015,20160427,장편,개봉,일본,성인물(에로),일본,성인물(에로),고토 다이스케,,,,,,,,,,,
20162825,유부녀 만남 사이트,Secret meeting of the disgrace,2014,20160427,장편,개봉,일본,성인물(에로),일본,성인물(에로),타카하라 요시카즈,,,,,,,,,,,
20162826,스페셜 포스 vs 분노의 좀비,Survival,2014,20160427,장편,개봉,독일,액션,독일,액션,프랭크 라펠,,,,,,,,,,,
20163319,맛있는 떡,,2015,20160427,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이승환,20063099,(주)케이알씨지,,,,,,,,,
20163243,5월 1일,First Of May,2015,20160428,장편,개봉,대만,"드라마,멜로/로맨스",대만,드라마,주격태,,,,,,,,,,,
20162874,맞바람 부부의 고백,Husband Cheats His Wife,2014,20160425,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,오쿠 와타루,,,,,,,,,,,
20162924,정사 : 결혼 말고 연애,,2016,20160419,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,조경훈,20154628,(주)영화사 사계절,,,,,,,,,
20155391,스틸 플라워,Steel Flower,2015,20160407,장편,개봉,한국,드라마,한국,드라마,박석영,20139155,(주)무비엔진,,,,,,,,,
20163152,우리 지금 할래,,2014,20160420,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,박범수,20063099,(주)케이알씨지,,,,,,,,,
20162662,동거의 목적,,2016,20160331,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,조성우,20100935,(주)씨네토리,,,,,,,,,
20162578,성룡의 아시수,Who Am I 2015,2015,20160414,장편,개봉,중국,"액션,코미디",중국,액션,송윤희,,,,,,,,,,,
20161976,22분: 아덴만 구출작전,22 Minutes,2014,20160414,장편,개봉,러시아,"액션,범죄",러시아,액션,바실리 세리코프,,,,,,,,,,,
20159364,캡틴 아메리카: 시빌 워,Captain America: Civil War,2015,20160427,장편,개봉,미국,"액션,SF,스릴러",미국,액션,안소니 루소,,,,,,,조 루소,,,,
20162564,사랑과 음악사이,Tumbledown,2015,20160427,장편,개봉,"미국,캐나다","멜로/로맨스,드라마",미국,멜로/로맨스,션 뮤쇼우,,,,,,,,,,,
20163221,모던 발레 스페셜,Robbins – Millepied - Balancine,2015,20160426,장편,개봉,프랑스,공연,프랑스,공연,벤자민 마일피드,,,,,,,,,,,
20162621,파라노말 액티비티: 더 고스트 디멘션,Paranormal Activity: The Ghost Dimension,2015,20160421,장편,개봉,미국,"미스터리,공포(호러)",미국,미스터리,그레고리 플로킨,,,,,,,,,,,
20162321,트리플 9,Triple 9,2016,20160420,장편,개봉,미국,"범죄,스릴러",미국,범죄,존 힐코트,,,,,,,,,,,
20163219,심야병동: 맛있는 간호사들,Kangohu sekuharachoukyou,2001,20160423,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,카스가 요시노리,,,,,,,,,,,
20163188,젊은 자매와의 맛있는 섹스,Sandaime_ha_jyoshikeimusho,2010,20160421,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,후지와라 켄이치,,,,,,,,,,,
20163190,전철: 그녀들의 절정,Jituroku Chikandensya II,2012,20160421,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,사카모토 후토시,,,,,,,,,,,
20161592,트레이닝 데이: 비열한 거리,Une Nuit,2012,20160421,장편,개봉,프랑스,"범죄,드라마",프랑스,범죄,필립페 레페브레,,,,,,,,,,,
20162264,클린턴로드 : 죽음의 호수,The lake on clinton road,2015,20160421,장편,개봉,미국,공포(호러),미국,공포(호러),데숀 하디,,,,,,,,,,,
20162821,절대복종-가녀린 몸매,Breeding,2014,20160420,장편,개봉,일본,성인물(에로),일본,성인물(에로),타지리 유지,,,,,,,,,,,
20162820,유부녀 여사원 - 성희롱,Married working mom,2015,20160420,장편,개봉,일본,성인물(에로),일본,성인물(에로),아라키 타로,,,,,,,,,,,
20162872,위험한 섹스: 아야노의 불륜,Ayano'sAdventure,2014,20160418,장편,개봉,일본,성인물(에로),일본,성인물(에로),토모마츠 나오유키,,,,,,,,,,,
20163165,언유주얼 서스펙트,The Suspect,2014,20160421,장편,개봉,미국,스릴러,미국,스릴러,스튜어트 코넬리,,,,,,,,,,,
20162823,막장 젊은 아줌마,Showa Forbidden Untold story,2015,20160420,장편,개봉,일본,성인물(에로),일본,성인물(에로),테이 쟈가,,,,,,,,,,,
20163127,마녀의 집,The Bell Witch Haunting,2013,20160421,장편,개봉,미국,공포(호러),미국,공포(호러),글렌 밀러,,,,,,,,,,,
20162822,낮부터 정사 - 빨리와,The greed that I hid,2014,20160420,장편,개봉,일본,성인물(에로),일본,성인물(에로),쿠니자와 호시미,,,,,,,,,,,
20158984,헌츠맨: 윈터스 워,The Huntsman: Winter's War,2016,20160413,장편,개봉,미국,"액션,어드벤처",미국,액션,세딕 니콜라스 트로얀,,,,,,,,,,,
20162570,라 스칼라 라 트라비아타,LA TRAVIATA,2013,20160329,장편,개봉,이탈리아,공연,이탈리아,공연,드미트리 체르니아코프,,,,,,,,,,,
20149496,일어서는 인간,Upstanding Man,2015,20160327,장편,개봉,한국,드라마,한국,드라마,김미영,20169228,보리와 오디 영화사,,,,,,,,,
20162467,붕붕 달려라 깜이,Raven the Little Rascal - The Big Race,2015,20160324,장편,개봉,독일,애니메이션,독일,애니메이션,우테 폰 뮌쇼폴,,,,,,,잔도르 예세,,,,
20162101,최악의 이웃과 사랑에 빠지는 방법,Blind Date,2015,20160407,장편,개봉,프랑스,"멜로/로맨스,코미디",프랑스,멜로/로맨스,클로비스 코르니악,,,,,,,,,,,
20163102,유부녀의 사생활,Aganaikirenai hitozumano sei,2012,20160417,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,S.세타니,,,,,,,,,,,
20163101,뭐든지 해드릴게요,"Kashikomarimashita,Gosyujinsama!",2011,20160417,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,S.세타니,,,,,,,,,,,
20163103,착한 여자들: C컵 이상,Yokubo sexy pub,2007,20160416,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,키타자와 사치오,,,,,,,,,,,
20141133,이케부쿠로 양키전쟁 2 - 사키,IKEBUKURO YANKEE SENSO2 SAKI,2011,20160416,장편,개봉,일본,"액션,멜로/로맨스",일본,액션,코미나미 토시야,,,,,,,,,,,
20141143,이지메-여고생의 혼잣말,IJIME JYOSIKOSEI NO TSUBUYAKI,2013,20160416,장편,개봉,일본,"드라마,스릴러",일본,드라마,후지와라 켄이치,,,,,,,,,,,
20163104,아내의 원초적 본능,Chikanna yokubou,2002,20160416,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,츠루카와 치히로,,,,,,,,,,,
20141141,걸 아바타,GAL AVATAR,2011,20160416,장편,개봉,일본,"코미디,멜로/로맨스",일본,코미디,노스미 히데미,,,,,,,,,,,
20148230,이케부쿠로 양키전쟁,Ikebukuro Yankee Senso,2010,20160415,장편,개봉,일본,"액션,드라마,멜로/로맨스",일본,액션,조조 히데오,,,,,,,,,,,
20148229,유부녀 트럭걸,Juku-jo Traker,2012,20160415,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,타이나카 요조,,,,,,,,,,,
20162819,절세부인의 사랑,Crime and Punishment the first volume,2015,20160414,장편,개봉,일본,성인물(에로),일본,성인물(에로),테이 쟈가,,,,,,,,,,,
20162576,만물생장-끝없는 관계,EVER SINCE WE LOVED,2015,20160407,장편,개봉,중국,멜로/로맨스,중국,멜로/로맨스,리 위,,,,,,,,,,,
20162041,소림사 무림탐정 : 황제의 옥패 ,OF MONKS AND MASTERS : THE YECHAN CLAN,2014,20160407,장편,개봉,중국,액션,중국,액션,해도,,,,,,,,,,,
20158884,퀸 오브 데저트,Queen Of The Desert,2015,20160407,장편,개봉,"미국,모로코",드라마,미국,드라마,베르너 헤어조크,,,,,,,,,,,
20162065,클로버필드 10번지,10 Cloverfield Lane,2016,20160407,장편,개봉,미국,"미스터리,스릴러",미국,미스터리,댄 트라첸버그,,,,,,,,,,,
20161721,크로닉,Chronic,2015,20160414,장편,개봉,멕시코,드라마,멕시코,드라마,미셸 프랑코,,,,,,,,,,,
20162973,좀비 나이트,Zombie Night,2013,20160414,장편,개봉,미국,"공포(호러),SF",미국,공포(호러),존 걸레거,,,,,,,,,,,
20162975,섹스 프렌드 스와핑 무삭제판,Sex Friends Cohabitation era -Jealousy swap mania-,2013,20160414,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,아키야마 요시오,,,,,,,,,,,
20162974,샤크스톰 2 : 샤크네이도,SHARKNADO 2,2014,20160414,장편,개봉,미국,"공포(호러),SF",미국,공포(호러),안소니 C. 페란트,,,,,,,,,,,
20162966,블랙번: 죽음의 숲,Blackburn,2015,20160411,장편,개봉,캐나다,공포(호러),캐나다,공포(호러),라우로 차트랜드,,,,,,,,,,,
20162815,유부녀 - 남편 외출중,In the early afternoon without the husband,2014,20160413,장편,개봉,일본,성인물(에로),일본,성인물(에로),스기야마 타로,,,,,,,,,,,
20162814,여변호사 - 굴욕법정,Lawyer woman disgrace court,2014,20160413,장편,개봉,일본,성인물(에로),일본,성인물(에로),카타오카 슈지,,,,,,,,,,,
20162818,블랙옵스 vs 좀비닌자,Zombie Ninjas vs Black Ops,2015,20160413,장편,개봉,호주,액션,호주,액션,로디 클로드,,,,,,,,,,,
20162816,불륜정사-뒷조사,The married woman of the early afternoon is special,2014,20160413,장편,개봉,일본,성인물(에로),일본,성인물(에로),이마오카 신지,,,,,,,,,,,
20162812,명품 몸매 형수님,Pathos of Married woman~Forbidden intimacies~,2015,20160413,장편,개봉,일본,성인물(에로),일본,성인물(에로),테이 쟈가,,,,,,,,,,,
20162813,극강 수위 - 농후한 몸매,Showa sex story,2015,20160413,장편,개봉,일본,성인물(에로),일본,성인물(에로),테이 쟈가,,,,,,,,,,,
20162222,극장판 울트라맨 우주 몬스터 대결전,Mega Monster Battle: Ultra Galaxy - The Movie,2009,20160413,장편,개봉,일본,"액션,SF",일본,액션,사카모토 코이치,,,,,,,,,,,
20162923,은밀한 영업부: 유혹의 그림자,New S&M episode 2,2013,20160411,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,션,,,,,,,,,,,
20162922,은밀한 영업부: 위험한 스캔들,New S&M episode1,2013,20160411,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,션,,,,,,,,,,,
20162942,야한 병동 24시,Kyuseibyoutou24ji,2000,20160411,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,타지마 하루노부,,,,,,,,,,,
20162644,미망인의 참을 수 없는 욕정,Unrefusable New Life ,2014,20160411,장편,개봉,일본,성인물(에로),일본,성인물(에로),오오타니 야스유키,,,,,,,,,,,
20162921,혼외정사: 외국인의 맛,Ijinseikou,2002,20160410,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,카스가 요시노리,,,,,,,,,,,
20162961,착한 누나,TRIANGLE SEX,2001,20160410,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,카스가 요시노리,,,,,,,,,,,
20162842,밀애: 아주버님,Itokohurin,2013,20160409,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,콘콘 라이,,,,,,,,,,,
20161401,음란한 가정교사: 쓰리섬,Onna katei kyoushi midarana yuugi,2007,20160123,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,키타자와 유키오,,,,,,,,,,,
20161979,썰만화,,2016,20160225,장편,개봉,한국,"코미디,드라마,멜로/로맨스",한국,코미디,안일환,20142789,(주)골든몽키스미디어그룹,,,,,,,,,
20162066,플라이트 엑시던트,Chariot,2013,20160317,장편,개봉,미국,스릴러,미국,스릴러,브래드 오스본,,,,,,,,,,,
20155249,바다의 노래: 벤과 셀키요정의 비밀,Song of the Sea,2014,20160114,장편,개봉,"아일랜드,덴마크,벨기에,룩셈부르크,프랑스","애니메이션,가족,판타지",아일랜드,애니메이션,톰 무어,,,,,,,,,,,
20162592,더 컬링,The Culling,2014,20160408,장편,개봉,미국,"공포(호러),스릴러",미국,공포(호러),루스탐 브라나먼,,,,,,,,,,,
20162841,중독: 끝없는 성욕,Mayonakawa Mesunokao,2013,20160408,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,사사키 노부로,,,,,,,,,,,
20161922,레트리뷰션 : 응징의 날,Retribution,2015,20160330,장편,개봉,스페인,스릴러,스페인,스릴러,다니 델 라 토레,,,,,,,,,,,
20162245,33,The 33,2015,20160407,장편,개봉,"미국,칠레",드라마,미국,드라마,패트리시아 리건,,,,,,,,,,,
20162643,뜨거운 정사 - 미나 이야기,Anything For You,2014,20160404,장편,개봉,일본,성인물(에로),일본,성인물(에로),쥬레쓰 도리나,,,,,,,,,,,
20162828,흉가 : 유령의 집,The Amityville Haunting,2011,20160407,장편,개봉,미국,공포(호러),미국,공포(호러),조프 미드,,,,,,,,,,,
20162803,포비아: 악령의 한,Phobia,2014,20160407,장편,개봉,미국,"공포(호러),스릴러",미국,공포(호러),로리 더글라스 아벨,,,,,,,,,,,
20161870,트럼보,Trumbo,2015,20160407,장편,개봉,미국,드라마,미국,드라마,제이 로치,,,,,,,,,,,
20162811,프레지던트 테러 라이브,Suddenly,2015,20160406,장편,개봉,"캐나다,미국",액션,캐나다,액션,우베 볼,,,,,,,,,,,
20162807,타락하는 여상사,Insulted Career woman,2015,20160406,장편,개봉,일본,성인물(에로),일본,성인물(에로),테이 쟈가,,,,,,,,,,,
20162521,캘린더걸,,2016,20160407,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,강현철,20130184,스마일컨텐츠,,,,,,,,,
20135196,익스트림 터미네이터 TR,The Terminators,2009,20160407,장편,개봉,미국,"액션,SF",미국,액션,자비에르 S. 푸슬로우스키,,,,,,,,,,,
20162810,유부녀의 각성 - 수치심,Waking,2014,20160406,장편,개봉,일본,성인물(에로),일본,성인물(에로),카타오카 슈지,,,,,,,,,,,
20162827,우주전쟁 : 화성을 지켜라,Princess Of Mars,2009,20160407,장편,개봉,미국,"SF,스릴러,전쟁",미국,SF,마크 앳킨스,,,,,,,,,,,
20162964,스타 차일드: 서투른 오디션,STAR CHILD,2013,20160407,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,호리이 히카루,,,,,,,,,,,
20162703,서머지드,Submerged,2015,20160407,장편,개봉,미국,스릴러,미국,스릴러,스티븐 C. 밀러,,,,,,,,,,,
20147688,로베르토의 특별한 일주일,Un Cuento Chino,2011,20160407,장편,개봉,아르헨티나,코미디,아르헨티나,코미디,세바스챤 보렌스타인,,,,,,,,,,,
20150470,라스트 홈,99 HOMES,2014,20160407,장편,개봉,미국,드라마,미국,드라마,라민 바흐러니,,,,,,,,,,,
20162809,동창생과 자는 여자,I sleep with a classmate,2014,20160406,장편,개봉,일본,성인물(에로),일본,성인물(에로),에모토 토시로,,,,,,,,,,,
20161964,독수리 에디,Eddie the Eagle,2016,20160407,장편,개봉,미국,드라마,미국,드라마,덱스터 플레처,,,,,,,,,,,
20162845,더 걸 이즈 인 트러블,The Girl Is In Trouble,2015,20160407,장편,개봉,미국,"범죄,스릴러",미국,범죄,줄리어스 오나,,,,,,,,,,,
20162808,달콤한 입술 맛보기,Sweet lips 2 of the younger sister,2014,20160406,장편,개봉,일본,성인물(에로),일본,성인물(에로),카네다 사토시,,,,,,,,,,,
20162965,난교: 쾌락의 맛,Yesterday of invective,2014,20160407,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,호리이 아야,,,,,,,,,,,
20144441,섬. 사라진 사람들,NO TOMORROW,2015,20160303,장편,개봉,한국,스릴러,한국,스릴러,이지승,20125755,시네마팩토리,,,,,,,,,
20162701,입영전야,,2016,20160405,장편,개봉,한국,"멜로/로맨스,코미디",한국,멜로/로맨스,유승택,20141397,영화사 인연,,,,,유승택,,,,
20158822,설행_눈길을 걷다,Snow Paths,2015,20160303,장편,개봉,한국,드라마,한국,드라마,김희정,20154429,(주)인스터,,,,,,,,,
20162165,필사의검 토리사시,Sword of desperation,2010,20160309,장편,개봉,일본,액션,일본,액션,히라야마 히데유키,,,,,,,,,,,
20161865,택시: 나이트페어,Night Fare,2015,20160302,장편,개봉,프랑스,액션,프랑스,액션,줄리앙 세리,,,,,,,,,,,
20161977,마이크롭 앤 가솔린,Microbe and Gasoline,2015,20160331,장편,개봉,프랑스,"코미디,드라마",프랑스,코미디,미셸 공드리,,,,,,,,,,,
20147949,덤프걸 유코,DumpGirl YUKO,2012,20160403,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,타이나카 요조,,,,,,,,,,,
20162784,출근길: 남자들의 애무,Chikanna kankei,2013,20160402,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,카츠야마 시게오,,,,,,,,,,,
20162786,은밀한 정사,Jituroku Chikandensya IV,2012,20160402,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,사카모토 후토시,,,,,,,,,,,
20162782,섹스는 오감만족,Molester Net8,2005,20160402,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,이시카와 지로,,,,,,,,,,,
20147807,롯본기 양키전쟁,Roppongi Yankee Senso,2012,20160402,장편,개봉,일본,"액션,드라마",일본,액션,코미나미 토시야,,,,,,,,,,,
20162785,남녀의 속궁합,Bewitching KUNOISHI-DEN Aome Ver.,2007,20160402,장편,개봉,일본,"멜로/로맨스,액션,드라마",일본,멜로/로맨스,카토 요시카즈,,,,,,,,,,,
20162783,과장님의 여직원 길들이기,OL Sekuharachoukyou,2013,20160402,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,카츠야마 시게오,,,,,,,,,,,
20162804,야외 거유의 유혹,Hitchhike,2015,20160401,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,모리야마 시게오,,,,,,,,,,,
20162781,아내의 위험한 부업,Net Model,2007,20160401,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,타케우치 노리히로,,,,,,,,,,,
20162805,붉은 알몸-격정사,Erotic Finger,2015,20160401,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,와타나베 모토츠구,,,,,,,,,,,
20162806,밤마다 에로 대운동회,Service at night,2015,20160401,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,세키네 카즈미,,,,,,,,,,,
20162205,잠 못 이루는 섹스,,2016,20160331,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이민환,20063099,(주)케이알씨지,,,,,이숭환,,,,
20156188,블랙스톤,Black Stone,2015,20160328,장편,개봉,"한국,프랑스",드라마,한국,드라마,노경태,20061723,테디베어필름,,,,,,,,,
20162864,조건만남 : 불륜의 시작,Ups & Downs,2015,20160331,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,조조 히데오,,,,,,,,,,,
20162863,베이글녀들의 성감클럽,The Black Sun,2015,20160331,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,아마노우치 다이스케,,,,,,,,,,,
20162861,인턴 간호사의 아주 특별한 경험,Space-time Kinky Man - If I stopped time,2015,20160331,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,오쿠 와타루,,,,,,,,,,,
20162342,여사장의 은밀한 유혹,Bar Momoko,2013,20160310,장편,개봉,일본,성인물(에로),일본,성인물(에로),야마우치 다이스케,,,,,,,,,,,
20162341,예비 신부의 러브호텔 체험기,1BR Love Hotel,2014,20160310,장편,개봉,일본,드라마,일본,드라마,오니시 유타카,,,,,,,,,,,
20153030,투어드포스 : 기적의 여정,Tour de force,2014,20160310,장편,개봉,독일,"코미디,드라마",독일,코미디,크리스찬 주버트,,,,,,,,,,,
20161975,프로젝트-M,Project-M,2014,20160331,장편,개봉,캐나다,"SF,드라마",캐나다,SF,에릭 피콜리,,,,,,,,,,,
20162363,세일즈 우먼의 불륜정사,Body visit Sales Price of quota,2000,20160324,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,곤노 하지메,,,,,,,,,,,
20162081,위기의 유부녀: 남편은 출장 중,Danchizuma - Falling Into the Dusk,2005,20160322,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,한 헤이타로,,,,,,,,,,,
20131683,뱀파이어 시스터,Vampire Sisters,2012,20160331,장편,개봉,독일,"어드벤처,코미디,드라마",독일,어드벤처,볼프강 그루스,,,,,,,,,,,
20158745,고백할 수 없는,Unconfessional,2014,20160331,장편,개봉,한국,스릴러,한국,스릴러,최인규,20157730,더파인트,,,,,,,,,
20162402,외인부대 : 암살자들,Mercenaries,2014,20160331,장편,개봉,미국,"액션,어드벤처",미국,액션,크리스토퍼 레이,,,,,,,,,,,
20162043,소림사 - 죽음의 객잔,Of Monks and Masters: Spell of Death,2014,20160331,장편,개봉,중국,액션,중국,액션,해도,,,,,,,,,,,
20150473,블라인드,BLIND,2014,20160331,장편,개봉,노르웨이,드라마,노르웨이,드라마,에스킬 보그트,,,,,,,,,,,
20162138,음란한 요부와 전남친,Attic Prostitute,2015,20160330,장편,개봉,일본,성인물(에로),일본,성인물(에로),테이 쟈가,,,,,,,,,,,
20162063,하이-라이즈,High-Rise,2015,20160330,장편,개봉,영국,스릴러,영국,스릴러,벤 휘틀리,,,,,,,,,,,
20162001,포레스트: 죽음의 숲,The Forest,2016,20160330,장편,개봉,미국,공포(호러),미국,공포(호러),제이슨 자다,,,,,,,,,,,
20162161,미스컨덕트,Misconduct,2015,20160330,장편,개봉,미국,"범죄,스릴러",미국,범죄,시모사와 신타로,,,,,,,,,,,
20161594,마음이 외치고 싶어해,The Anthem of the Heart,2015,20160330,장편,개봉,일본,애니메이션,일본,애니메이션,나가이 타츠유키,,,,,,,,,,,
20161905,나의 그리스식 웨딩 2,My Big Fat Greek Wedding 2,2016,20160330,장편,개봉,미국,코미디,미국,코미디,커크 존스,,,,,,,,,,,
20161521,라면 먹고 갈래?,,2016,20160317,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,강백호,20140992,주식회사 이엔터,,,,,,,,,
20162121,아이돌 섹스 스캔들,,2015,20160316,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,야마삐,20063099,(주)케이알씨지,,,,,,,,,
20152781,배트맨 대 슈퍼맨: 저스티스의 시작,Batman v Superman: Dawn of Justice,2016,20160324,장편,개봉,미국,"액션,어드벤처,판타지",미국,액션,잭 스나이더,,,,,,,,,,,
20162642,욕망의 젊은 도우미,Desire & A Knife,2014,20160328,장편,개봉,일본,성인물(에로),일본,성인물(에로),쿠도 마사노리,,,,,,,,,,,
20150664,미망인과 이웃집 남자들,Miboujin nakazono kiyomi,2012,20160116,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,카에데,,,,,,,,,,,
20161867,오두막 살인사건,Axe Giant: The Wrath of Paul Bunyan,2013,20160317,장편,개봉,미국,"판타지,공포(호러)",미국,판타지,게리 존스,,,,,,,,,,,
20161601,드론전쟁: 굿킬,Good kill,2015,20160315,장편,개봉,미국,"액션,드라마,스릴러",미국,액션,앤드류 니콜,,,,,,,,,,,
20162429,친구엄마: 사랑이 필요해,shinyunohaha tomodamaki toujyoumina,2007,20160326,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,사카모토 후토시,,,,,,,,,,,
20162589,심야 여자의 두 얼굴,Mayonakawa Mesunokao,2002,20160326,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,사사키 노부요시,,,,,,,,,,,
20162586,위험한 상상: 치한에게 느낀 욕정,Chikanna yugi,2002,20160325,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,카스가 요시노리,,,,,,,,,,,
20162323,부인친구의 딸,tumano sinyuto sono musume,2009,20160324,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,사카모토 후토시,,,,,,,,,,,
20162322,신입얼짱 관광가이드,New Tour conductor Chisato,2004,20160324,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,토모마츠 나오유키,,,,,,,,,,,
20162163,변태여과장의 에로폭발,Hentai OL,2014,20160316,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,쿠니사와 미노루,,,,,,,,,,,
20162434,데빌 인사이드 : 악령의 집,A DEVIL'S INSIDE,2013,20160317,장편,개봉,미국,공포(호러),미국,공포(호러),크리스 헐버트,,,,,,,랜디 켄트,,,,
20162303,오퍼나지: 비밀의 집,The Orphanage,2013,20160317,장편,개봉,"미국,불가리아","미스터리,드라마,스릴러",미국,미스터리,에반 골드먼,,,,,,,지미 스캔론,,,,
20162137,야근 간호사 유혹하기,Immorality Ward,2015,20160323,장편,개봉,일본,성인물(에로),일본,성인물(에로),테이 쟈가,,,,,,,,,,,
20088550,헝거,Hunger,2008,20160317,장편,개봉,"영국,아일랜드",드라마,영국,드라마,스티브 맥퀸,,,,,,,,,,,
20161586,월터 교수의 마지막 강의,Anesthesia,2015,20160317,장편,개봉,미국,드라마,미국,드라마,팀 블레이크 넬슨,,,,,,,,,,,
20161583,스푹스:MI5,Spooks: The Greater Good,2015,20160317,장편,개봉,영국,"액션,드라마,스릴러",영국,액션,바랫 낼러리,,,,,,,,,,,
20161881,부활,Risen,2016,20160317,장편,개봉,미국,드라마,미국,드라마,케빈 레이놀즈,,,,,,,,,,,
20161968,오 마이 그랜파,Dirty Grandpa,2015,20160317,장편,개봉,미국,코미디,미국,코미디,댄 마저,,,,,,,,,,,
20152382,폴링,The Falling,2014,20160324,장편,개봉,영국,미스터리,영국,미스터리,캐롤 몰리,,,,,,,,,,,
20162136,최고의 하숙집 - 여주인의 밤,Rooming house Widow,2015,20160323,장편,개봉,일본,성인물(에로),일본,성인물(에로),테이 쟈가,,,,,,,,,,,
20150469,미스터 추: 기발한 미국 유학기,Chu and Blossom,2014,20160324,장편,개봉,미국,"코미디,드라마",미국,코미디,찰스 추,,,,,,,게빈 켈리,,,,
20161969,야쿠자의 아내,Jissetu Gokutsuma Ninkyoudou1,2010,20160302,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,오부치 아키라,,,,,,,,,,,
20161967,호스티스:접대부의 생활,Jissetu Gokutsuma Ninkyoudou3,2010,20160229,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,오부치 아키라,,,,,,,,,,,
20161966,타락한 유부녀,Jissetu Gokutsuma Ninkyoudou2,2010,20160228,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,오부치 아키라,,,,,,,,,,,
