movieCd,movieNm,movieNmEn,prdtYear,openDt,typeNm,prdtStatNm,nationAlt,genreAlt,repNationNm,repGenreNm,directors/0/peopleNm,companys/0/companyCd,companys/0/companyNm,companys/1/companyCd,companys/1/companyNm,directors/1/peopleNm,companys/2/companyCd,companys/2/companyNm,companys/3/companyCd,companys/3/companyNm,directors/2/peopleNm,directors/3/peopleNm
20170113,새엄마 : 나의 섹스 교사 무삭제판,,2017,20170720,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,최강호,20161021,(주)영화사가을,,,,,,,,,
20170112,내 형의 아내 무삭제판,,2016,20170720,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김민식,20161021,(주)영화사가을,,,,,,,,,
20171542,내 동생의 여자친구 무삭제판,,2016,20170720,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,김민식,20161021,(주)영화사가을,,,,,,,,,
20178141,돈 슬립,Dead Awake,2017,20170719,장편,개봉,미국,"공포(호러),스릴러",미국,공포(호러),필립 구즈먼,,,,,,,,,,,
20179670,엄마친구 3 무삭제판,,2016,20170718,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,명석환,20154628,(주)영화사 사계절,,,,,,,,,
20179827,친구엄마 2017: 친구가 집에 없던 날 (무삭제),,2017,20170714,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이진,20112175,(주)소나무픽쳐스,,,,,,,,,
20179804,착한 장모: 사위를 사랑하다 (무삭제),,2017,20170714,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이진,20112175,(주)소나무픽쳐스,,,,,,,,,
20179825,완숙 엄마: 아들의 고백 (무삭제),Cherry Boy Lessons by Widow,2015,20170714,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,스즈키 마사하루,,,,,,,,,,,
20172281,제트스톰 2: 승부조작단,S Storm,2016,20170713,장편,개봉,홍콩,"액션,미스터리",홍콩,액션,임덕록,,,,,,,,,,,
20178721,육체인터뷰,,2017,20170714,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,에로핑,20174001,(주)인포투스,,,,,,,,,
20179512,올 아이 니드,All I Need,2016,20170713,장편,개봉,미국,"공포(호러),스릴러",미국,공포(호러),,,,,,,,,,,,
20179494,라자루스 라이징,Lazarus Rising,2015,20170713,장편,개봉,미국,"액션,범죄",미국,액션,,,,,,,,,,,,
20162802,덫 무삭제판,Trap,2015,20170713,장편,개봉,한국,"멜로/로맨스,스릴러",한국,멜로/로맨스,윤여창,20063099,(주)케이알씨지,,,,,,,,,
20178761,행맨,Hangman,2015,20170712,장편,개봉,영국,"공포(호러),스릴러",영국,공포(호러),아담 메이슨,,,,,,,,,,,
20178361,스윙어: 금지된사랑,SWINGER,2016,20170712,장편,개봉,덴마크,"멜로/로맨스,코미디",덴마크,멜로/로맨스,미켈 문크-팔스,,,,,,,,,,,
20162503,미스 푸줏간,,2016,20170711,장편,개봉,한국,"코미디,멜로/로맨스,드라마",한국,코미디,지길웅,20100938,(주)전망좋은 영화사,,,,,,,,,
20179004,바람난 애인 무삭제,,2016,20170711,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김정오,20161021,(주)영화사가을,,,,,,,,,
20179564,맛있는 떡 무삭제판,,2015,20170711,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이승환,20063099,(주)케이알씨지,,,,,,,,,
20179102,"내 친구, 그의 아내 무삭제",,2016,20170711,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김정오,20154628,(주)영화사 사계절,,,,,,,,,
20178957,내 아내의 친구 무삭제,,2016,20170711,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김정오,20161021,(주)영화사가을,,,,,,,,,
20179282,새아빠: 엄마의 남자를 탐하다(무삭제),Shaming Care,2015,20170710,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,오우카 하야토,,,,,,,,,,,
20179283,내 삼촌의 아내: 내 여자가 되던 날,,2017,20170710,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이진,20112175,(주)소나무픽쳐스,,,,,,,,,
20178704,살인의 기억법,Element,2016,20170706,장편,개봉,미국,기타,미국,기타,,,,,,,,,,,,
20176301,반숙소녀,Girls' Generation,2016,20170706,장편,개봉,"말레이시아,대만","멜로/로맨스,드라마",말레이시아,멜로/로맨스,아우,,,,,,,,,,,
20177054,팔선: 요괴대전,The Eight Immortals In School,2016,20170706,장편,개봉,중국,"액션,코미디",중국,액션,왕자명,,,,,,,,,,,
20176783,여친 엄마,,2017,20170706,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이리단,20154628,(주)영화사 사계절,,,,,,,,,
20178886,내 친구의 남편 (무삭제),,2016,20170706,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,주종백,20112175,(주)소나무픽쳐스,,,,,,,,,
20179227,제네시스 : 새로운 시대의 서막,Genesis: Fall of the Crime Empire,2016,20170705,장편,개봉,미국,SF,미국,SF,,,,,,,,,,,,
20178964,정사: 친구 엄마,,2017,20170705,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이동현,20063099,(주)케이알씨지,,,,,,,,,
20178521,달콤한 섹스,,2017,20170706,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,박선욱,20130184,스마일컨텐츠,,,,,,,,,
20170785,친구 누나 일본판 무삭제,,2016,20170704,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김정오,20161021,(주)영화사가을,,,,,,,,,
20179003,젊은 새엄마 무삭제,,2016,20170704,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김정오,20161021,(주)영화사가을,,,,,,,,,
20178963,누드모델 무삭제 특별판,,2017,20170704,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,박범수,20063099,(주)케이알씨지,,,,,,,,,
20178956,내 남편의 친구 무삭제,,2016,20170704,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김정오,20161021,(주)영화사가을,,,,,,,,,
20175042,덫,Trap,2017,20170713,장편,개봉,한국,"멜로/로맨스,스릴러",한국,멜로/로맨스,윤여창,20063099,(주)케이알씨지,,,,,,,,,
20162877,루살카,Rusalka,2016,20170701,장편,개봉,미국,공연,미국,공연,,,,,,,,,,,,
20177701,위시 어폰,WISH UPON,2017,20170720,장편,개봉,미국,공포(호러),미국,공포(호러),존 R. 레오네티,,,,,,,,,,,
20177361,우리를 침범하는 것들,Trespass Against Us,2016,20170720,장편,개봉,영국,"액션,범죄,드라마",영국,액션,아담 스미스,,,,,,,,,,,
20178043,즉석 미팅후 모텔,Single Pretty MILF Sex,2016,20170720,장편,개봉,일본,성인물(에로),일본,성인물(에로),타카사카 미키야,,,,,,,,,,,
20178045,주부의 타락-너도 그래,It is beautiful enough to become indecent～How to seduce a beautiful young wife～,2016,20170720,장편,개봉,일본,성인물(에로),일본,성인물(에로),우수바시 수이,,,,,,,,,,,
20178705,더 가디언즈,The Guardians,2017,20170720,장편,개봉,러시아,"액션,어드벤처,SF",러시아,액션,사릭 안드레아시안,,,,,,,,,,,
20178042,노출대왕 유부녀,Body Show off Ladies,2016,20170720,장편,개봉,일본,성인물(에로),일본,성인물(에로),후지모리 켄타,,,,,,,,,,,
20178321,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,Crayon Shinchan 2017 Theatrical Film: Invasion!! Alien Shiriri,2017,20170720,장편,개봉,일본,애니메이션,일본,애니메이션,하시모토 마사카즈,,,,,,,,,,,
20178801,100미터,100meters,2016,20170720,장편,개봉,스페인,"코미디,드라마",스페인,코미디,마르셀 바레나,,,,,,,,,,,
20178044,옆집 미인 사모님과 함께-무삭제판-,The cute wife lives next to me,2016,20170720,장편,개봉,일본,성인물(에로),일본,성인물(에로),카리노나 마이,,,,,,,,,,,
20179829,금지된 애욕,,2016,20170719,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이민,20063099,(주)케이알씨지,,,,,,,,,
20167303,스파이더맨: 홈 커밍,Spider-Man: Homecoming,2017,20170705,장편,개봉,미국,"액션,어드벤처,SF",미국,액션,존 와츠,,,,,,,,,,,
20178904,젊은새댁 다른남자와 2,Door of Destinies２,2016,20170718,장편,개봉,일본,드라마,일본,드라마,긴다이치 코고로,,,,,,,,,,,
20178903,핑크 여친의 애집,The attachment,2016,20170718,장편,개봉,일본,드라마,일본,드라마,호리이 아야,,,,,,,,,,,
20179642,호프만 이야기,Les contes d'hoffmann,2017,20170719,장편,개봉,영국,공연,영국,공연,존 슐레진저,,,,,,,,,,,
20165371,다이노소어 아일랜드,Dinosaur lsland,2014,20170719,장편,개봉,호주,"어드벤처,SF",호주,어드벤처,매트 드럼몬드,,,,,,,,,,,
20176781,내가 죽기 전에 가장 듣고 싶은 말,The Last Word,2017,20170719,장편,개봉,미국,코미디,미국,코미디,마크 펠링톤,,,,,,,,,,,
20177181,47 미터,47 meters down,2017,20170719,장편,개봉,영국,"스릴러,공포(호러)",영국,스릴러,조하네스 로버츠,,,,,,,,,,,
20176521,"은밀한 계절, 봄",The Obscure Spring,2014,20170608,장편,개봉,멕시코,"드라마,멜로/로맨스",멕시코,드라마,에르네스토 콘트레라스,,,,,,,,,,,
20164643,재꽃,Ash Flower,2016,20170706,장편,개봉,한국,드라마,한국,드라마,박석영,20174761,딥 포커스,,,,,,,,,
20178121,부니베어: 로거빅 컴백홈 프로젝트,Boonie Bears : Homeward Journey,2015,20170629,장편,개봉,중국,애니메이션,중국,애니메이션,정량,,,,,,,,,,,
20176561,24주,24 Weeks,2016,20170615,장편,개봉,독일,드라마,독일,드라마,앤 조라 베라치드,,,,,,,,,,,
20176511,베를린 신드롬,Berlin Syndrome,2017,20170706,장편,개봉,호주,스릴러,호주,스릴러,케이트 쇼트랜드,,,,,,,,,,,
20163195,아메리칸 허니: 방황하는 별의 노래,American Honey,2016,20170713,장편,개봉,"영국,미국",드라마,영국,드라마,안드레아 아놀드,,,,,,,,,,,
20178031,아들 친구에게 당하는 엄마,My friend's mother Chapter4,2016,20170713,장편,개봉,일본,성인물(에로),일본,성인물(에로),카리노나 마이,,,,,,,,,,,
20178030,아내의 폭풍불륜,Ottodake-ga Shiranai,2016,20170713,장편,개봉,일본,성인물(에로),일본,성인물(에로),긴 류지,,,,,,,,,,,
20155925,빅터 영 페레즈,Victor Young Perez,2013,20170713,장편,개봉,"프랑스,이스라엘,불가리아",드라마,프랑스,드라마,자크 와니쉐,,,,,,,,,,,
20164981,비스티걸스,BEASTIE GIRLS,2016,20170713,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마,신진우,20142408,(주)마고필름,,,,,,,,,
20178642,블랙 쉐도우,The Shadow Effect,2017,20170713,장편,개봉,미국,"액션,스릴러",미국,액션,오빈 올슨,,,,,아마리아 올슨,,,,,,
20178032,마사지 받고 흥분한 사모님,The cute wife with massage Chapter6,2016,20170713,장편,개봉,일본,성인물(에로),일본,성인물(에로),카리노나 마이,,,,,,,,,,,
20178041,도촬기록 가정교사,Private Teacher's Confidence,2016,20170713,장편,개봉,일본,성인물(에로),일본,성인물(에로),카토 미키오,,,,,,,,,,,
20168366,바다 탐험대 옥토넛 시즌4: 바다 괴물 대소동,OCTONAUTS Season4,2016,20170125,장편,개봉,영국,"애니메이션,어드벤처",영국,애니메이션,다라 오코넬,,,,,,,,,,,
20175522,카3: 새로운 도전,Cars3 ,2017,20170713,장편,개봉,미국,"애니메이션,어드벤처,코미디,가족",미국,애니메이션,브라이언 피,,,,,,,,,,,
20174282,음란 기생 - 무삭제판,,2017,20170711,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김태수,20173121,너바나 필름,,,,,,,,,
20163014,7년-그들이 없는 언론,Seven Years-Journalism without Journalist,2016,20170112,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,김진혁,20160682,한국탐사저널리즘센터,,,,,,,,,
20179424,형수:금단의 열매,Kyonyu-Dantiduma 2,2016,20170707,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,키탄,,,,,,,,,,,
20179443,불륜여행:온천의 뜨거운 밤,hurinnryokou,2016,20170707,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,모리 히데토라,,,,,,,,,,,
20179423,데스 트랩:사신의 법칙,Death Trap,2015,20170707,장편,개봉,일본,"공포(호러),드라마",일본,공포(호러),요코야마 카즈히로,,,,,,,,,,,
20178025,흠뻑 젖은 아내,Kegareta Kuchibiru,2016,20170706,장편,개봉,일본,성인물(에로),일본,성인물(에로),다테 류지,,,,,,,,,,,
20178026,친구 엄마의 욕정,My friends' mother,2016,20170706,장편,개봉,일본,성인물(에로),일본,성인물(에로),카리노나 마이,,,,,,,,,,,
20178028,친구 부인의 야한 수업,My friend's wife is nasty,2016,20170706,장편,개봉,일본,성인물(에로),일본,성인물(에로),카리노나 마이,,,,,,,,,,,
20178027,절정을 맛본 아내 이야기,Fujyori,2016,20170706,장편,개봉,일본,성인물(에로),일본,성인물(에로),존 류지,,,,,,,,,,,
20178029,어린 남자와 음란한 섹스-무삭제판-,My nusty woman is my friend's wife,2016,20170706,장편,개봉,일본,성인물(에로),일본,성인물(에로),카리노나 마이,,,,,,,,,,,
20174742,사랑과 욕망의 짐노페디,Aroused by Gymnopedies,2016,20170706,장편,개봉,일본,"드라마,멜로/로맨스",일본,드라마,유키사다 이사오,,,,,,,,,,,
20178024,나만의 비밀정사-78일,78days,2016,20170706,장편,개봉,일본,성인물(에로),일본,성인물(에로),코시자카 야스시,,,,,,,,,,,
20178922,올리고당 더 무비,,2016,20170704,장편,개봉,한국,"드라마,코미디,멜로/로맨스,스릴러,성인물(에로)",한국,드라마,노진수,20169210,(주)농담,,,,,,,,,
20178944,섹스 앤 파티,The Blackout,2013,20170704,장편,개봉,미국,코미디,미국,코미디,맷 히쉬,,,,,,,,,,,
20178962,그들만의 섹스매치,Wedding Day,2012,20170704,장편,개봉,미국,"스릴러,범죄",미국,스릴러,안드레 고든,,,,,데일 파브리가,,,,,,
20179036,야쿠자의 여자:쾌락의 늪,Yakuza no Onna,2016,20170703,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,카이하라 쿠리스 료,,,,,,,,,,,
20179037,마작녀 쿄코:화려한 손기술,Onana jyanshi Kyouko,2016,20170703,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,이시카와 지로,,,,,,,,,,,
20179038,도시 전설,Tokasituno Bijyo,2015,20170703,장편,개봉,일본,"공포(호러),드라마",일본,공포(호러),다이치로 나츠메,,,,,,,,,,,
20178023,치과 간호사의 가슴,Female Dental Assistant Presses Her Big Breasts 3,2016,20170701,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,타카하시 카즈히코,,,,,,,,,,,
20178021,극강 아로마 오일선생,Spy Video by Brutal Masseur,2016,20170701,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,다케다 히데오,,,,,,,,,,,
20178022,거유 치과 간호사,Female Dental Assistant Presses Her Big Breasts,2016,20170701,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,타카하시 카즈히코,,,,,,,,,,,
20177702,앤트보이: 레드퓨리의 복수,ANTBOY : REVENGE OF THE RED FURY,2014,20170615,장편,개봉,"덴마크,독일","어드벤처,코미디,가족,판타지",덴마크,어드벤처,애스크 해쎌바르크,,,,,,,,,,,
20176962,내 아내의 새엄마,,2017,20170629,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,이리단,20154628,(주)영화사 사계절,,,,,,,,,
20178661,가정부의 목적,,2016,20170629,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,박범수,20063099,(주)케이알씨지,,,,,,,,,
20178226,불륜의 유혹,,2016,20170627,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이민,20063099,(주)케이알씨지,,,,,,,,,
20178644,맛있는 섹스 그리고 여친,,2016,20170627,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이민,20063099,(주)케이알씨지,,,,,,,,,
20178241,음란한 형제 : 형수와 처제,,2017,20170623,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,최강호,20161021,(주)영화사가을,,,,,,,,,
20178261,내 아들의 여자,,2017,20170623,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,최강호,20161021,(주)영화사가을,,,,,,,,,
20176666,힐링캠프 : 한 세상,,2017,20170622,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,국만중,20000308,참프로덕션,,,,,,,,,
20178665,이 사랑도 전해질까요,,2017,20170621,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,김동현,20161481,주식회사 레드아이스,,,,,,,,,
20173922,랜드 오브 스마일,Land of Smiles,2016,20170621,장편,개봉,"미국,오스트리아 ,태국","공포(호러),스릴러",미국,공포(호러),브래들리 스트라이커,,,,,,,,,,,
20177161,굿 파이터,Brush with danger,2015,20170621,장편,개봉,미국,"액션,스릴러",미국,액션,리비 쳉,,,,,,,,,,,
20178181,섹스메이트,,2016,20170626,장편,개봉,한국,"멜로/로맨스,스릴러",한국,멜로/로맨스,이슬,20174962,(주)네스팅,,,,,,,,,
20172941,옆집여자,,2017,20170620,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,마의성,20174941,배드픽쳐스,,,,,,,,,
20178227,어린 아내,The Blossoming Young Wife,2016,20170620,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,,,,,,,,,,,,
20156562,루시드 드림,Lucid Dream,2016,20170222,장편,개봉,한국,"SF,스릴러",한국,SF,김준성,20100863,(주)로드픽쳐스,,,,,,,,,
20178362,F컵 거유녀의 잠입 수사,Naked Battle Royale,2015,20170619,장편,개봉,일본,기타,일본,기타,,,,,,,,,,,,
20178363,음란한 좀비녀의 섹스 일기,Half Zombie dead or alive,2015,20170619,장편,개봉,일본,기타,일본,기타,,,,,,,,,,,,
20178382,섹스 잠입 수사,Confidential Ward Area99,2015,20170619,장편,개봉,일본,기타,일본,기타,,,,,,,,,,,,
20178381,내 아내의 대낮 정사,Family Breakdown,2015,20170619,장편,개봉,일본,기타,일본,기타,,,,,,,,,,,,
20178186,유혹의 덫,,2017,20170619,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이민,20063099,(주)케이알씨지,,,,,,,,,
20178002,새엄마 무삭제,,2016,20170619,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김무원,20154628,(주)영화사 사계절,,,,,,,,,
20178223,부부교환: 서로의 아내를 탐하다 (무삭제),My Boss's Wife,2015,20170619,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,스즈키 마사하루,,,,,,,,,,,
20178224,만화가게 아줌마: 손님이 없던 날,,2017,20170619,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,강정훈,20112175,(주)소나무픽쳐스,,,,,,,,,
20178001,동호회의 목적 무삭제,,2016,20170619,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,조경훈,20154628,(주)영화사 사계절,,,,,,,,,
20178125,내 아내의 언니 무삭제,,2016,20170619,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,이상우,20154628,(주)영화사 사계절,,,,,,,,,
20178946,정사:아내를 빌려주세요,renntaru tuma,2016,20170630,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,나가에 타카미,,,,,,,,,,,
20178947,유부녀들:잘하는 남자를 좋아해,tumano yakextubati sextukusu,2015,20170630,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,나가에 타카미,,,,,,,,,,,
20168607,도묘필기: 미이라의 부활,Time Raiders,2016,20170630,장편,개봉,중국,"미스터리,어드벤처",중국,미스터리,이인항,,,,,,,,,,,
20178965,더럽혀진 웨딩드레스,yogoreta uxedexinngudoresu,2016,20170630,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,나쿠루 하라다,,,,,,,,,,,
20178945,남편은 모른다,oxtutoha siranai,2016,20170630,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,모리 히데토라,,,,,,,,,,,
20175641,어트랙션,ATTRACTION,2017,20170615,장편,개봉,러시아,SF,러시아,SF,표도르 본다르추크,,,,,,,,,,,
20176001,애로우헤드,Arrowhead,2016,20170615,장편,개봉,호주,"액션,어드벤처,SF",호주,액션,제스 오브라이언,,,,,,,,,,,
20177051,6시간: 원전대폭발,6 Hours: The End,2015,20170615,장편,개봉,칠레,"액션,스릴러",칠레,액션,디에고 아얄라,,,,,,,,,,,
20174262,음란 기생,,2017,20170614,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김태수,20173121,너바나 필름,,,,,,,,,
20177921,우리 지금 할래 무삭제판,,2010,20170613,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,박범수,20063099,(주)케이알씨지,,,,,,,,,
20177101,사촌여동생,To Her ,2017,20170613,장편,개봉,한국,드라마,한국,드라마,양호열,20174321,케이제이픽처스,,,,,,,,,
20178327,닌자 어쌔신 리벤지,The Ninja Immovable Heart,2014,20170629,장편,개봉,호주,"액션,드라마",호주,액션,롭 바드,,,,,존 발라즈,,,,,,
20177091,넘버원 전화사기단,Thank You for Calling,2017,20170629,장편,개봉,프랑스,"코미디,드라마",프랑스,코미디,파스칼 엘비,,,,,,,,,,,
20177882,친구아들: 첫 여자가 되어주다,,2016,20170608,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이진,20112175,(주)소나무픽쳐스,,,,,,,,,
20177726,착한 엄마들: 서로의 아들에게 여자가 되던 날 (무삭제),Prohibited Swapping by Step-Mother Sisters,2015,20170608,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,기타노 헤지메,,,,,,,,,,,
20177462,사슬-두여자의유혹-무삭제,,2016,20170608,장편,개봉,한국,"스릴러,멜로/로맨스",한국,스릴러,박선욱,20130184,스마일컨텐츠,,,,,,,,,
20176963,불륜가족,,2017,20170608,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,곽영근,20160321,대호필름,20154628,(주)영화사 사계절,,,,,,,
20177725,누드모델,,2017,20170606,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,박범수,20063099,(주)케이알씨지,,,,,,,,,
20162885,로미오와 줄리엣,Romeo et Juliette,2016,20170603,장편,개봉,미국,공연,미국,공연,,,,,,,,,,,,
20177663,톡신,TOXIN,2015,20170602,장편,개봉,미국,SF,미국,SF,제이슨 두덱,,,,,,,,,,,
20168564,알파치노의 은밀한 관계,The Humbling,2014,20170628,장편,개봉,미국,드라마,미국,드라마,베리 레빈슨,,,,,,,,,,,
20168595,시칠리아 햇빛아래,Never Said Goodbye,2016,20170628,장편,개봉,홍콩,멜로/로맨스,홍콩,멜로/로맨스,린 유쉰,,,,,,,,,,,
20178804,좀비 아웃브레이크,Breakdown lane,2016,20170627,장편,개봉,미국,"공포(호러),드라마",미국,공포(호러),밥 슐츠,,,,,로버트 콘웨이,,,,,,
20178643,살인범의 기억,Dear Heart,2015,20170627,장편,개봉,일본,"스릴러,미스터리",일본,스릴러,아키라 사토시,,,,,,,,,,,
20178645,2035 매드 레이스,The Forbidden Dimensions,2013,20170627,장편,개봉,미국,"판타지,액션",미국,판타지,크리스토퍼 제임스 밀러,,,,,,,,,,,
20166422,커피 메이트,Coffee Mate,2016,20170301,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이현하,20138337,(주)써니엔터테인먼트,,,,,,,,,
20178822,잔혹 괴담,Kaidann Yawa ,2015,20170624,장편,개봉,일본,"공포(호러),드라마",일본,공포(호러),다이치로 나츠메,,,,,,,,,,,
20178722,심령 식당,Sinreisyokudou,2015,20170624,장편,개봉,일본,"공포(호러),드라마",일본,공포(호러),다이치로 나츠메,,,,,,,,,,,
20173924,타이거 레이드,Tiger Raid,2016,20170602,장편,개봉,"영국,아일랜드",드라마,영국,드라마,사이먼 딕슨,,,,,,,,,,,
20177662,버스 드라이버,BUS DRIVER,2016,20170602,장편,개봉,미국,액션,미국,액션,브라이언 허즐링거,,,,,,,,,,,
20177664,로스트 애프터 다크,LOST AFTER DARK,2015,20170602,장편,개봉,캐나다,공포(호러),캐나다,공포(호러),이안 케스너,,,,,,,,,,,
20177661,디치,DITCH DAY MASSACRE,2016,20170602,장편,개봉,미국,공포(호러),미국,공포(호러),조 헨드릭,,,,,,,,,,,
20176381,배니싱 트윈,Let Her Out,2016,20170601,장편,개봉,캐나다,공포(호러),캐나다,공포(호러),코디 칼라한,,,,,,,,,,,
20177203,누드모델,,2016,20170601,장편,개봉,한국,"멜로/로맨스,스릴러",한국,멜로/로맨스,오상원,20161661,판타스틱룸미디어,,,,,,,,,
20177262,회사 스와핑 : 사장과 여직원들,,2017,20170601,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,최강호,20161021,(주)영화사가을,,,,,,,,,
20177243,정사 : 내 친구의 애인,,2017,20170601,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,최강호,20161021,(주)영화사가을,,,,,,,,,
20177241,예쁜 형수,,2017,20170601,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,최강호,20161021,(주)영화사가을,,,,,,,,,
20177242,엄마 친구 : 여자를 배우다,,2017,20170601,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,최강호,20161021,(주)영화사가을,,,,,,,,,
20177263,새엄마와 그녀의 여동생,,2017,20170601,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,최강호,20161021,(주)영화사가을,,,,,,,,,
20177261,새엄마 : 나의 섹스 교사,,2017,20170601,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,최강호,20161021,(주)영화사가을,,,,,,,,,
20175502,누나 친구 2,,2017,20170601,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,채준우,20154628,(주)영화사 사계절,,,,,,,,,
20176366,하이 소사이어티,High Society,2014,20170622,장편,개봉,프랑스,"드라마,코미디,멜로/로맨스",프랑스,드라마,쥘리 로페스 퀴발,,,,,,,,,,,
20175122,파리의 밤이 열리면,Open at Night,2016,20170622,장편,개봉,프랑스,코미디,프랑스,코미디,에두아르 바에르,,,,,,,,,,,
20175841,티켓 다방 - 무삭제판,,2017,20170616,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김태수,20173121,너바나 필름,,,,,,,,,
20176347,청바지 유부녀의 유혹,Big Booty Neighborhood Wives 3,2016,20170622,장편,개봉,일본,성인물(에로),일본,성인물(에로),다케다 히데오,,,,,,,,,,,
20173661,좋아하게 되는 그 순간을 ~고백실행위원회~,Moment You Fall In Love: Confess Your Love Committee,2016,20170622,장편,개봉,일본,"애니메이션,멜로/로맨스",일본,애니메이션,야나기자와 테츠야,,,,,,,,,,,
20176382,옆집 유부녀의 가슴,Can't Stand! My Neighbor Has Large Breasts!!!,2016,20170622,장편,개봉,일본,성인물(에로),일본,성인물(에로),타카하시 카즈히코,,,,,,,,,,,
20175821,언더더씨,Fishtales,2016,20170622,장편,개봉,미국,애니메이션,미국,애니메이션,에반 트라멜,,,,,,,,,,,
20176183,레전드 갱스터 크레이스 형제,The Rise of the Krays,2015,20170622,장편,개봉,영국,"범죄,액션",영국,범죄,잭커리 애들러,,,,,,,,,,,
20176327,농익은 유부녀들,6 Big Booty Neighborhood Wives,2016,20170622,장편,개봉,일본,성인물(에로),일본,성인물(에로),사카다 히로키,,,,,,,,,,,
20176348,가정교사의 성교육,Teacher hunts virgin,2016,20170622,장편,개봉,일본,성인물(에로),일본,성인물(에로),타니자키 오사무,,,,,,,,,,,
20174644,길,The Way,2016,20170511,장편,개봉,한국,드라마,한국,드라마,정인봉,20174021,(주)블루블랙,,,,,,,,,
20172741,야한목소리-쏠리네 무삭제,,2016,20170323,장편,개봉,한국,"멜로/로맨스,코미디",한국,멜로/로맨스,이두희,20173161,무비집 ,,,,,,,,,
